tech,tech_id,mode,activity_unit,input_commodities,output_commodities,mode_is_active
LNDSGCHITOT,TEC_xc9n1,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHITOT,TEC_xc9n1,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LSGCHRTOT,yes
LNDSGCHRTOT,TEC_njn0k,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCHRTOT,TEC_njn0k,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LSGCLITOT,yes
LNDSGCLITOT,TEC_k0up8,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLITOT,TEC_k0up8,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LSGCLRTOT,yes
LNDSGCLRTOT,TEC_38qbs,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDSGCLRTOT,TEC_38qbs,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LTOMHITOT,yes
LNDTOMHITOT,TEC_tqfnh,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHITOT,TEC_tqfnh,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LTOMHRTOT,yes
LNDTOMHRTOT,TEC_myoqm,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMHRTOT,TEC_myoqm,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LTOMLITOT,yes
LNDTOMLITOT,TEC_zavm0,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLITOT,TEC_zavm0,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_CROPLAND;LTOMLRTOT,yes
LNDTOMLRTOT,TEC_1gpo1,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDTOMLRTOT,TEC_1gpo1,30,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,1,10<sup>3</sup>km<sup>2</sup>,PHL_LND,ENV_LND_WATER;LWATTOT,yes
LNDWATTOT,TEC_6rzgn,2,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,3,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,4,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,5,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,6,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,7,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,8,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,9,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,10,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,11,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,12,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,13,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,14,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,15,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,16,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,17,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,18,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,19,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,20,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,21,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,22,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,23,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,24,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,25,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,26,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,27,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,28,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,29,10<sup>3</sup>km<sup>2</sup>,,,no
LNDWATTOT,TEC_6rzgn,30,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,1,10<sup>3</sup>km<sup>2</sup>,,PHL_LND,yes
MINLNDTOT,TEC_dgw1l,2,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,3,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,4,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,5,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,6,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,7,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,8,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,9,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,10,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,11,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,12,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,13,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,14,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,15,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,16,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,17,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,18,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,19,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,20,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,21,10<sup>3</sup>km<sup>2</sup>,,,no
MINLNDTOT,TEC_dgw1l,22,10<sup>3</sup>km<sup>2</sup>,,,no
