calculation_id,formula,source_ids,assumption_ids,input_calculation_ids,input_values,input_units,output_value,output_unit,script_path,script_version,notes
CALC_PHL_V18_TAMAXCI_PP_H2_2042,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2043,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2044,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2045,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2046,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2047,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2048,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2049,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2050,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2051,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2052,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_H2_2053,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024,ASM_PHL_V18_DEPLOY_PP_H2_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2026,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2026_2027;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2027,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2026_2027;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2028,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2028_2030;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=1.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,1.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2029,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2028_2030;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=1.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,1.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2030,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2028_2030;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=1.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,1.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2031,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2032,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2033,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2034,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2035,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2036,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2037,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2038,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2039,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2031_2039;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=2.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,2.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2040,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2041,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2042,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2043,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2044,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2045,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
CALC_PHL_V18_TAMAXCI_PP_WOF_2046,"max(existing committed allowance, expansion envelope) + positive residual-capacity retirement + TAMaxCI[y-OperationalLife] for envelope vintages from 2026",SRC_MUIO_FORMULATION;SRC_PHL_DOE_POWER_STATISTICS_2024;SRC_HEGGARTY_MAX_INVESTMENT_RATE_2024;SRC_ADB_PHL_GEOTHERMAL_DERISKING_2024,ASM_PHL_V18_DEPLOY_PP_WOF_2040_2053;ASM_PHL_V18_DEPLOY_RECYCLE_START_2026,,committed=0;expansion=4.0;residual_retirement=0;recycled=0;life=25,GW/year;GW/year;GW/year;GW/year;years,4.0,GW/year,scripts/apply_philippines_v18_deployment_envelopes.py,v1,classification=calculated; upper bound only; capacity and dispatch remain endogenous
